id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,117,115,40.71000700,19.94577900,2,344,225,0,2684,2
2,Dibër,94,86,41.59991200,20.26165100,7,213,109,1,1737,10
3,Durrës,563,531,41.33054100,19.46326500,25,1713,1103,7,8285,47
4,Elbasan,246,225,41.11456500,20.08415200,21,728,455,0,3706,27
5,Fier,215,197,40.72902000,19.56091000,17,803,566,1,4335,22
6,Gjirokastër,62,61,40.07869700,20.13633000,1,227,161,0,2722,4
7,Korçe,242,218,40.61812600,20.77752800,24,689,428,0,2750,19
8,Kukës,140,132,42.07545200,20.42317600,8,468,317,0,2689,11
9,Lezhë,267,262,41.78537300,19.64099400,5,702,419,0,3711,16
10,Shkodër,395,382,42.06776800,19.51425000,12,999,562,1,5654,42
11,Tiranë,2665,2597,41.33278100,19.81696400,60,6916,4063,8,45474,188
12,Vlorë,189,183,40.46778700,19.48373700,4,464,267,2,3963,8
