id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,382,352,40.71000700,19.94577900,27,5260,4795,3,10624,83
2,Dibër,345,337,41.59991200,20.26165100,7,2374,1984,1,9152,45
3,Durrës,1656,1566,41.33054100,19.46326500,89,9339,7498,1,24915,185
4,Elbasan,587,541,41.11456500,20.08415200,43,7532,6739,3,15625,206
5,Fier,2567,2508,40.72902000,19.56091000,55,10122,7365,4,16202,190
6,Gjirokastër,1207,1190,40.07869700,20.13633000,16,3973,2721,1,10899,45
7,Korçe,886,881,40.61812600,20.77752800,5,5218,4239,0,13255,93
8,Kukës,320,316,42.07545200,20.42317600,4,2472,2119,0,11149,33
9,Lezhë,731,717,41.78537300,19.64099400,14,5419,4604,0,13519,84
10,Shkodër,1332,1306,42.06776800,19.51425000,26,6053,4618,0,17604,103
11,Tiranë,23379,23232,41.33278100,19.81696400,138,51046,26799,9,346071,868
12,Vlorë,1578,1532,40.46778700,19.48373700,44,8013,6340,2,14542,95
