id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,202,193,40.71000700,19.94577900,9,498,291,0,3364,5
2,Dibër,86,81,41.59991200,20.26165100,5,245,148,0,2277,11
3,Durrës,693,675,41.33054100,19.46326500,15,1959,1213,3,9225,53
4,Elbasan,293,266,41.11456500,20.08415200,25,919,593,2,4241,33
5,Fier,419,392,40.72902000,19.56091000,22,1134,691,5,4930,24
6,Gjirokastër,83,78,40.07869700,20.13633000,5,279,190,0,3202,6
7,Korçe,404,380,40.61812600,20.77752800,24,952,523,0,3250,25
8,Kukës,172,158,42.07545200,20.42317600,14,526,341,0,3189,13
9,Lezhë,350,343,41.78537300,19.64099400,6,832,462,1,4289,20
10,Shkodër,477,467,42.06776800,19.51425000,9,1160,636,1,6264,47
11,Tiranë,3307,3200,41.33278100,19.81696400,98,8286,4771,9,55698,208
12,Vlorë,243,237,40.46778700,19.48373700,5,560,308,1,4454,9
