id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,967,940,40.71000700,19.94577900,26,4295,3264,1,9084,64
2,Dibër,353,335,41.59991200,20.26165100,18,2162,1772,0,7699,37
3,Durrës,1735,1665,41.33054100,19.46326500,65,8064,6167,5,21885,162
4,Elbasan,1109,1025,41.11456500,20.08415200,78,6228,4961,6,12815,158
5,Fier,2809,2758,40.72902000,19.56091000,48,8752,5802,3,13552,141
6,Gjirokastër,884,866,40.07869700,20.13633000,18,3021,2100,0,9415,37
7,Korçe,1022,1003,40.61812600,20.77752800,17,4346,3244,2,10715,80
8,Kukës,409,388,42.07545200,20.42317600,19,2157,1716,2,9734,32
9,Lezhë,1021,990,41.78537300,19.64099400,27,4631,3538,4,11579,72
10,Shkodër,1430,1393,42.06776800,19.51425000,33,5077,3567,4,15019,80
11,Tiranë,21173,20972,41.33278100,19.81696400,191,42455,20579,10,294413,703
12,Vlorë,1756,1715,40.46778700,19.48373700,37,6721,4895,4,12193,70
