id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,15,15,40.71000700,19.94577900,0,13189,13003,0,37582,171
2,Dibër,0,0,41.59991200,20.26165100,0,4124,4067,0,35301,57
3,Durrës,9,7,41.33054100,19.46326500,2,19714,19348,0,56634,357
4,Elbasan,18,18,41.11456500,20.08415200,0,16355,16015,0,44956,322
5,Fier,25,24,40.72902000,19.56091000,1,25591,25219,0,43949,347
6,Gjirokastër,21,21,40.07869700,20.13633000,0,10811,10694,0,36120,96
7,Korçe,22,22,40.61812600,20.77752800,0,11194,11017,0,43161,155
8,Kukës,4,4,42.07545200,20.42317600,0,4995,4955,0,37741,36
9,Lezhë,0,0,41.78537300,19.64099400,0,11074,10952,0,40500,122
10,Shkodër,10,10,42.06776800,19.51425000,0,16665,16480,0,44740,175
11,Tiranë,206,203,41.33278100,19.81696400,3,120540,118899,1,1325487,1435
12,Vlorë,41,41,40.46778700,19.48373700,0,20124,19861,0,44099,222
