id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,29,28,40.71000700,19.94577900,1,73,43,0,1097,1
2,Dibër,21,21,41.59991200,20.26165100,0,51,28,0,434,2
3,Durrës,245,228,41.33054100,19.46326500,13,772,508,4,4290,19
4,Elbasan,48,43,41.11456500,20.08415200,5,117,64,0,1236,5
5,Fier,76,62,40.72902000,19.56091000,11,221,139,3,2351,6
6,Gjirokastër,22,20,40.07869700,20.13633000,1,47,25,1,1174,0
7,Korçe,71,68,40.61812600,20.77752800,2,136,62,1,875,3
8,Kukës,52,50,42.07545200,20.42317600,2,158,102,0,1083,4
9,Lezhë,81,70,41.78537300,19.64099400,8,226,143,3,1743,2
10,Shkodër,202,197,42.06776800,19.51425000,3,534,309,2,2987,23
11,Tiranë,1111,1051,41.33278100,19.81696400,52,2461,1271,8,16274,79
12,Vlorë,102,99,40.46778700,19.48373700,3,201,95,0,1940,4
