id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,438,422,40.71000700,19.94577900,16,881,430,0,4304,13
2,Dibër,146,138,41.59991200,20.26165100,7,350,191,1,3162,13
3,Durrës,1218,1189,41.33054100,19.46326500,27,2671,1387,2,11385,66
4,Elbasan,771,724,41.11456500,20.08415200,45,1595,766,2,5591,58
5,Fier,1076,1042,40.72902000,19.56091000,33,1982,866,1,6150,40
6,Gjirokastër,416,406,40.07869700,20.13633000,10,668,244,0,4160,8
7,Korçe,891,849,40.61812600,20.77752800,41,1698,761,1,4465,46
8,Kukës,339,319,42.07545200,20.42317600,20,735,378,0,4404,18
9,Lezhë,638,629,41.78537300,19.64099400,8,1225,559,1,5364,28
10,Shkodër,853,840,42.06776800,19.51425000,13,1614,712,0,7734,49
11,Tiranë,6891,6737,41.33278100,19.81696400,146,13392,6230,8,89034,271
12,Vlorë,641,630,40.46778700,19.48373700,11,1019,365,0,5498,13
