id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,95,95,40.71000700,19.94577900,0,15647,15376,0,43932,176
2,Dibër,51,51,41.59991200,20.26165100,0,4726,4618,0,41626,57
3,Durrës,205,205,41.33054100,19.46326500,0,23923,23352,0,63063,366
4,Elbasan,214,211,41.11456500,20.08415200,3,18296,17758,0,51327,324
5,Fier,335,334,40.72902000,19.56091000,1,32624,31936,0,50501,353
6,Gjirokastër,118,118,40.07869700,20.13633000,0,12530,12311,0,42190,101
7,Korçe,207,207,40.61812600,20.77752800,0,13117,12751,0,49561,159
8,Kukës,11,11,42.07545200,20.42317600,0,5376,5328,0,44056,37
9,Lezhë,55,55,41.78537300,19.64099400,0,12764,12584,0,46850,125
10,Shkodër,207,207,42.06776800,19.51425000,0,19000,18616,0,51120,177
11,Tiranë,1465,1457,41.33278100,19.81696400,8,145127,142180,0,1426316,1482
12,Vlorë,156,153,40.46778700,19.48373700,3,24741,24360,0,50459,225
