id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,18,18,40.71000700,19.94577900,0,15765,15571,0,44457,176
2,Dibër,19,19,41.59991200,20.26165100,0,4775,4699,0,42151,57
3,Durrës,40,40,41.33054100,19.46326500,0,24101,23695,0,63588,366
4,Elbasan,72,72,41.11456500,20.08415200,0,18405,18008,0,51852,325
5,Fier,63,63,40.72902000,19.56091000,0,33007,32590,0,51026,354
6,Gjirokastër,27,27,40.07869700,20.13633000,0,12694,12566,0,42715,101
7,Korçe,21,21,40.61812600,20.77752800,0,13251,13070,0,50086,160
8,Kukës,1,1,42.07545200,20.42317600,0,5388,5350,0,44581,37
9,Lezhë,21,21,41.78537300,19.64099400,0,12835,12689,0,47375,125
10,Shkodër,96,96,42.06776800,19.51425000,0,19158,18885,0,51645,177
11,Tiranë,402,396,41.33278100,19.81696400,6,146273,144385,0,1435954,1486
12,Vlorë,51,51,40.46778700,19.48373700,0,25012,24736,0,50984,225
