id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,61,53,40.71000700,19.94577900,8,6523,6371,0,14789,91
2,Dibër,314,312,41.59991200,20.26165100,2,2497,2136,0,12788,47
3,Durrës,1008,993,41.33054100,19.46326500,14,10109,8879,1,30426,222
4,Elbasan,146,135,41.11456500,20.08415200,9,8584,8195,2,20620,243
5,Fier,2096,2078,40.72902000,19.56091000,17,11327,8997,1,21132,234
6,Gjirokastër,822,812,40.07869700,20.13633000,10,4730,3849,0,14413,59
7,Korçe,669,659,40.61812600,20.77752800,10,6378,5600,0,17785,109
8,Kukës,273,271,42.07545200,20.42317600,2,2824,2517,0,14944,34
9,Lezhë,18,11,41.78537300,19.64099400,6,6050,5944,1,18184,88
10,Shkodër,886,873,42.06776800,19.51425000,13,7209,6194,0,21929,129
11,Tiranë,18195,18140,41.33278100,19.81696400,49,54702,35534,6,402118,973
12,Vlorë,400,386,40.46778700,19.48373700,14,8909,8385,0,19157,124
