id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,106,97,40.71000700,19.94577900,8,6290,6095,1,13549,89
2,Dibër,342,338,41.59991200,20.26165100,4,2472,2083,0,11668,47
3,Durrës,1217,1186,41.33054100,19.46326500,29,9988,8558,2,28940,213
4,Elbasan,227,210,41.11456500,20.08415200,15,8365,7900,2,19220,238
5,Fier,2516,2496,40.72902000,19.56091000,19,11112,8366,1,19742,230
6,Gjirokastër,1180,1166,40.07869700,20.13633000,12,4590,3356,2,13343,54
7,Korçe,718,709,40.61812600,20.77752800,9,6148,5324,0,16505,106
8,Kukës,343,341,42.07545200,20.42317600,2,2780,2404,0,13804,33
9,Lezhë,100,88,41.78537300,19.64099400,11,5973,5785,1,16824,88
10,Shkodër,1025,1010,42.06776800,19.51425000,14,7025,5877,1,20709,123
11,Tiranë,20346,20257,41.33278100,19.81696400,84,54251,32944,5,387162,961
12,Vlorë,699,684,40.46778700,19.48373700,15,8801,7980,0,17837,122
