id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,112,106,40.71000700,19.94577900,5,288,174,1,2389,2
2,Dibër,90,78,41.59991200,20.26165100,12,177,79,0,1492,8
3,Durrës,587,568,41.33054100,19.46326500,15,1610,977,4,7740,46
4,Elbasan,309,292,41.11456500,20.08415200,17,659,325,0,3357,25
5,Fier,254,242,40.72902000,19.56091000,8,710,436,4,4080,20
6,Gjirokastër,77,75,40.07869700,20.13633000,2,194,113,0,2517,4
7,Korçe,252,235,40.61812600,20.77752800,17,593,322,0,2530,19
8,Kukës,154,146,42.07545200,20.42317600,8,443,279,0,2455,10
9,Lezhë,303,285,41.78537300,19.64099400,16,657,339,2,3417,15
10,Shkodër,375,365,42.06776800,19.51425000,9,933,518,1,5273,40
11,Tiranë,2651,2599,41.33278100,19.81696400,47,6349,3521,5,40509,177
12,Vlorë,199,194,40.46778700,19.48373700,4,432,226,1,3753,7
