id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,5,5,40.71000700,19.94577900,0,15817,15636,0,45557,176
2,Dibër,0,0,41.59991200,20.26165100,0,4802,4745,0,43251,57
3,Durrës,3,3,41.33054100,19.46326500,0,24175,23806,0,64724,366
4,Elbasan,2,2,41.11456500,20.08415200,0,18437,18110,0,52964,325
5,Fier,11,11,40.72902000,19.56091000,0,33177,32812,0,52146,354
6,Gjirokastër,8,8,40.07869700,20.13633000,0,12832,12721,0,43777,103
7,Korçe,1,1,40.61812600,20.77752800,0,13280,13119,0,51186,160
8,Kukës,0,0,42.07545200,20.42317600,0,5397,5360,0,45681,37
9,Lezhë,2,2,41.78537300,19.64099400,0,12892,12765,0,48465,125
10,Shkodër,5,5,42.06776800,19.51425000,0,19212,19030,0,52755,177
11,Tiranë,108,107,41.33278100,19.81696400,1,147130,145533,0,1414054,1489
12,Vlorë,17,17,40.46778700,19.48373700,0,25226,24984,0,52094,225
