id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,370,362,40.71000700,19.94577900,8,9874,9364,0,27352,140
2,Dibër,69,65,41.59991200,20.26165100,4,3386,3262,0,25141,55
3,Durrës,346,332,41.33054100,19.46326500,12,15147,14496,2,46394,305
4,Elbasan,295,285,41.11456500,20.08415200,8,12365,11776,2,34706,294
5,Fier,673,651,40.72902000,19.56091000,18,18831,17853,4,33809,305
6,Gjirokastër,529,520,40.07869700,20.13633000,9,7135,6526,0,26020,80
7,Korçe,141,136,40.61812600,20.77752800,5,8918,8632,0,32921,145
8,Kukës,45,31,42.07545200,20.42317600,13,4184,4103,1,27601,36
9,Lezhë,142,133,41.78537300,19.64099400,9,8916,8658,0,30410,116
10,Shkodër,473,464,42.06776800,19.51425000,9,13079,12437,0,34503,169
11,Tiranë,3346,3315,41.33278100,19.81696400,28,84491,79872,3,1048440,1273
12,Vlorë,204,197,40.46778700,19.48373700,5,14313,13923,2,30855,186
