id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,437,431,40.71000700,19.94577900,6,10671,10081,0,29402,153
2,Dibër,185,182,41.59991200,20.26165100,2,3638,3397,1,27191,56
3,Durrës,1076,1063,41.33054100,19.46326500,11,16386,14990,2,48444,320
4,Elbasan,936,929,41.11456500,20.08415200,5,13480,12236,2,36766,308
5,Fier,1201,1184,40.72902000,19.56091000,14,20760,19234,3,35859,325
6,Gjirokastër,528,525,40.07869700,20.13633000,3,8027,7411,0,28070,88
7,Korçe,333,326,40.61812600,20.77752800,6,9457,8975,0,34971,149
8,Kukës,110,105,42.07545200,20.42317600,5,4371,4225,0,29651,36
9,Lezhë,389,381,41.78537300,19.64099400,8,9470,8964,0,32460,117
10,Shkodër,805,798,42.06776800,19.51425000,6,13806,12832,0,36553,169
11,Tiranë,6531,6492,41.33278100,19.81696400,33,93960,86108,6,1154397,1321
12,Vlorë,809,801,40.46778700,19.48373700,7,15668,14661,1,35905,198
