id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,840,805,40.71000700,19.94577900,32,4842,3927,3,9799,75
2,Dibër,347,339,41.59991200,20.26165100,6,2287,1898,2,8404,42
3,Durrës,1651,1563,41.33054100,19.46326500,82,8845,7019,6,23430,175
4,Elbasan,917,831,41.11456500,20.08415200,82,6994,5894,4,14250,183
5,Fier,2657,2576,40.72902000,19.56091000,74,9599,6781,7,14882,161
6,Gjirokastër,1140,1125,40.07869700,20.13633000,14,3593,2412,1,10107,41
7,Korçe,865,855,40.61812600,20.77752800,9,4697,3748,1,12045,84
8,Kukës,339,336,42.07545200,20.42317600,2,2336,1965,1,10434,32
9,Lezhë,790,773,41.78537300,19.64099400,17,5002,4132,0,12474,80
10,Shkodër,1357,1330,42.06776800,19.51425000,26,5518,4073,1,16339,88
11,Tiranë,23123,22914,41.33278100,19.81696400,197,47565,23653,12,322918,789
12,Vlorë,1789,1718,40.46778700,19.48373700,67,7545,5671,4,13387,85
