id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,93,86,40.71000700,19.94577900,6,246,151,1,2182,2
2,Dibër,51,43,41.59991200,20.26165100,8,133,75,0,1267,7
3,Durrës,526,510,41.33054100,19.46326500,13,1500,929,3,7251,45
4,Elbasan,262,242,41.11456500,20.08415200,18,553,270,2,3024,21
5,Fier,212,205,40.72902000,19.56091000,7,633,403,0,3882,18
6,Gjirokastër,50,49,40.07869700,20.13633000,1,153,99,0,2367,4
7,Korçe,214,199,40.61812600,20.77752800,15,517,288,0,2344,15
8,Kukës,140,131,42.07545200,20.42317600,8,408,260,1,2290,8
9,Lezhë,274,258,41.78537300,19.64099400,14,595,308,2,3204,13
10,Shkodër,365,350,42.06776800,19.51425000,14,876,472,1,4923,39
11,Tiranë,2372,2316,41.33278100,19.81696400,50,5811,3274,6,35694,165
12,Vlorë,181,177,40.46778700,19.48373700,4,391,204,0,3573,6
