id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,6,6,40.71000700,19.94577900,0,13127,12951,0,36432,170
2,Dibër,6,6,41.59991200,20.26165100,0,4120,4057,0,34161,57
3,Durrës,5,0,41.33054100,19.46326500,4,19655,19293,1,55474,357
4,Elbasan,28,25,41.11456500,20.08415200,2,16292,15942,1,43796,322
5,Fier,100,91,40.72902000,19.56091000,8,25382,24937,1,42889,345
6,Gjirokastër,29,29,40.07869700,20.13633000,0,10723,10598,0,35100,96
7,Korçe,20,20,40.61812600,20.77752800,0,11153,10978,0,42001,155
8,Kukës,47,47,42.07545200,20.42317600,0,4960,4877,0,36681,36
9,Lezhë,16,16,41.78537300,19.64099400,0,11053,10915,0,39440,122
10,Shkodër,56,50,42.06776800,19.51425000,5,16626,16395,1,43583,175
11,Tiranë,255,241,41.33278100,19.81696400,10,119912,118225,4,1311526,1432
12,Vlorë,66,66,40.46778700,19.48373700,0,19882,19596,0,42949,220
