id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,14,14,40.71000700,19.94577900,0,13179,12994,0,37422,171
2,Dibër,0,0,41.59991200,20.26165100,0,4124,4067,0,35151,57
3,Durrës,7,5,41.33054100,19.46326500,2,19707,19343,0,56474,357
4,Elbasan,21,21,41.11456500,20.08415200,0,16344,16001,0,44796,322
5,Fier,43,42,40.72902000,19.56091000,1,25575,25185,0,43789,347
6,Gjirokastër,8,8,40.07869700,20.13633000,0,10797,10693,0,35960,96
7,Korçe,17,17,40.61812600,20.77752800,0,11185,11013,0,43001,155
8,Kukës,2,2,42.07545200,20.42317600,0,4992,4954,0,37571,36
9,Lezhë,3,3,41.78537300,19.64099400,0,11074,10949,0,40340,122
10,Shkodër,7,7,42.06776800,19.51425000,0,16658,16476,0,44580,175
11,Tiranë,221,216,41.33278100,19.81696400,5,120487,118831,0,1323808,1435
12,Vlorë,42,40,40.46778700,19.48373700,1,20097,19835,1,43939,220
