id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,984,957,40.71000700,19.94577900,26,4206,3160,1,8954,62
2,Dibër,331,313,41.59991200,20.26165100,18,2116,1748,0,7569,37
3,Durrës,1742,1684,41.33054100,19.46326500,55,7909,6009,3,21595,158
4,Elbasan,1145,1069,41.11456500,20.08415200,70,6098,4803,6,12545,150
5,Fier,2880,2836,40.72902000,19.56091000,41,8589,5569,3,13302,140
6,Gjirokastër,833,815,40.07869700,20.13633000,18,2901,2033,0,9291,35
7,Korçe,994,975,40.61812600,20.77752800,17,4263,3190,2,10465,79
8,Kukës,427,406,42.07545200,20.42317600,19,2111,1652,2,9604,32
9,Lezhë,1058,1027,41.78537300,19.64099400,27,4541,3412,4,11419,71
10,Shkodër,1466,1432,42.06776800,19.51425000,30,4991,3448,4,14769,77
11,Tiranë,20808,20610,41.33278100,19.81696400,191,41492,19992,7,288836,692
12,Vlorë,1774,1733,40.46778700,19.48373700,37,6509,4668,4,11971,67
