id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,225,215,40.71000700,19.94577900,9,10021,9654,1,27802,142
2,Dibër,47,47,41.59991200,20.26165100,0,3409,3307,0,25591,55
3,Durrës,313,293,41.33054100,19.46326500,18,15325,14706,2,46844,306
4,Elbasan,242,235,41.11456500,20.08415200,5,12492,11954,2,35156,296
5,Fier,623,603,40.72902000,19.56091000,16,19224,18289,4,34259,312
6,Gjirokastër,567,567,40.07869700,20.13633000,0,7308,6660,0,26470,81
7,Korçe,89,84,40.61812600,20.77752800,5,8997,8762,0,33371,146
8,Kukës,48,35,42.07545200,20.42317600,13,4213,4129,0,28051,36
9,Lezhë,121,110,41.78537300,19.64099400,11,9036,8798,0,30860,117
10,Shkodër,379,369,42.06776800,19.51425000,9,13151,12603,1,34953,169
11,Tiranë,2718,2675,41.33278100,19.81696400,37,85831,81827,6,1064458,1286
12,Vlorë,182,176,40.46778700,19.48373700,5,14517,14149,1,31305,186
