id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,218,209,40.71000700,19.94577900,9,10056,9695,0,27902,143
2,Dibër,48,48,41.59991200,20.26165100,0,3416,3313,0,25691,55
3,Durrës,306,285,41.33054100,19.46326500,19,15347,14733,2,46944,308
4,Elbasan,243,234,41.11456500,20.08415200,7,12506,11966,2,35256,297
5,Fier,651,627,40.72902000,19.56091000,20,19295,18331,4,34359,313
6,Gjirokastër,538,532,40.07869700,20.13633000,6,7330,6710,0,26570,82
7,Korçe,97,92,40.61812600,20.77752800,5,9008,8765,0,33471,146
8,Kukës,52,40,42.07545200,20.42317600,12,4218,4130,0,28151,36
9,Lezhë,122,111,41.78537300,19.64099400,11,9045,8806,0,30960,117
10,Shkodër,371,362,42.06776800,19.51425000,9,13157,12617,0,35053,169
11,Tiranë,2516,2479,41.33278100,19.81696400,31,86005,82202,6,1066946,1287
12,Vlorë,187,183,40.46778700,19.48373700,3,14542,14168,1,31405,187
