id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,267,258,40.71000700,19.94577900,8,8903,8507,1,25952,129
2,Dibër,72,67,41.59991200,20.26165100,5,3273,3149,0,23741,52
3,Durrës,511,496,41.33054100,19.46326500,14,14352,13555,1,44994,286
4,Elbasan,349,335,41.11456500,20.08415200,13,11692,11054,1,33306,289
5,Fier,804,787,40.72902000,19.56091000,16,17336,16249,1,32409,283
6,Gjirokastër,350,340,40.07869700,20.13633000,10,6462,6034,0,24620,78
7,Korçe,221,212,40.61812600,20.77752800,8,8453,8098,1,31521,134
8,Kukës,112,102,42.07545200,20.42317600,9,4066,3919,1,26201,35
9,Lezhë,183,168,41.78537300,19.64099400,14,8588,8290,1,29010,115
10,Shkodër,484,470,42.06776800,19.51425000,12,12664,12015,2,33107,165
11,Tiranë,4010,3975,41.33278100,19.81696400,32,78112,72905,3,984829,1197
12,Vlorë,417,406,40.46778700,19.48373700,10,13462,12864,1,29451,181
