id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,573,568,40.71000700,19.94577900,5,10881,10154,0,30002,154
2,Dibër,215,213,41.59991200,20.26165100,2,3710,3439,0,27791,56
3,Durrës,1434,1421,41.33054100,19.46326500,11,16870,15115,2,49044,321
4,Elbasan,1300,1293,41.11456500,20.08415200,5,13944,12334,2,37366,310
5,Fier,1387,1362,40.72902000,19.56091000,21,21231,19518,4,36459,326
6,Gjirokastër,777,775,40.07869700,20.13633000,2,8422,7555,0,28670,90
7,Korçe,502,496,40.61812600,20.77752800,5,9691,9040,1,35571,149
8,Kukës,157,152,42.07545200,20.42317600,5,4432,4239,0,30251,36
9,Lezhë,547,539,41.78537300,19.64099400,8,9684,9020,0,33060,117
10,Shkodër,1047,1040,42.06776800,19.51425000,6,14114,12898,1,37153,169
11,Tiranë,8779,8742,41.33278100,19.81696400,29,97492,87385,8,1175064,1328
12,Vlorë,1065,1052,40.46778700,19.48373700,11,16127,14863,2,36505,199
