id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,319,314,40.71000700,19.94577900,5,10523,10053,0,29102,151
2,Dibër,129,129,41.59991200,20.26165100,0,3565,3380,0,26891,56
3,Durrës,840,827,41.33054100,19.46326500,11,16097,14937,2,48144,320
4,Elbasan,657,650,41.11456500,20.08415200,5,13182,12218,2,36466,307
5,Fier,907,890,40.72902000,19.56091000,13,20360,19128,3,35559,325
6,Gjirokastër,315,315,40.07869700,20.13633000,0,7784,7381,0,27770,88
7,Korçe,217,212,40.61812600,20.77752800,5,9333,8967,0,34671,149
8,Kukës,83,78,42.07545200,20.42317600,5,4337,4218,0,29351,36
9,Lezhë,273,266,41.78537300,19.64099400,7,9347,8957,0,32160,117
10,Shkodër,608,602,42.06776800,19.51425000,6,13593,12816,0,36253,169
11,Tiranë,4347,4310,41.33278100,19.81696400,32,91383,85718,5,1136536,1318
12,Vlorë,591,586,40.46778700,19.48373700,5,15401,14613,0,35605,197
