id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,89,84,40.71000700,19.94577900,5,6633,6450,0,16241,94
2,Dibër,82,80,41.59991200,20.26165100,2,2505,2375,0,14248,48
3,Durrës,183,176,41.33054100,19.46326500,6,10223,9809,1,32094,231
4,Elbasan,133,126,41.11456500,20.08415200,6,8675,8294,1,22136,248
5,Fier,263,254,40.72902000,19.56091000,9,11518,11017,0,22642,238
6,Gjirokastër,238,235,40.07869700,20.13633000,3,4847,4548,0,15853,61
7,Korçe,230,226,40.61812600,20.77752800,4,6668,6323,0,19253,115
8,Kukës,62,62,42.07545200,20.42317600,0,2857,2761,0,16356,34
9,Lezhë,100,98,41.78537300,19.64099400,2,6140,5949,0,19734,91
10,Shkodër,327,321,42.06776800,19.51425000,6,7380,6912,0,23651,141
11,Tiranë,9407,9362,41.33278100,19.81696400,41,55246,44849,4,435068,990
12,Vlorë,182,173,40.46778700,19.48373700,9,9061,8754,0,20641,125
