id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,11,11,40.71000700,19.94577900,0,15798,15611,0,45067,176
2,Dibër,0,0,41.59991200,20.26165100,0,4799,4742,0,42761,57
3,Durrës,11,11,41.33054100,19.46326500,0,24153,23776,0,64218,366
4,Elbasan,4,4,41.11456500,20.08415200,0,18425,18096,0,52462,325
5,Fier,10,10,40.72902000,19.56091000,0,33112,32748,0,51636,354
6,Gjirokastër,13,13,40.07869700,20.13633000,0,12771,12656,0,43287,102
7,Korçe,0,0,40.61812600,20.77752800,0,13268,13108,0,50686,160
8,Kukës,1,1,42.07545200,20.42317600,0,5396,5358,0,45191,37
9,Lezhë,4,4,41.78537300,19.64099400,0,12874,12745,0,47985,125
10,Shkodër,7,7,42.06776800,19.51425000,0,19198,19014,0,52255,177
11,Tiranë,153,149,41.33278100,19.81696400,4,146785,145143,0,1448506,1489
12,Vlorë,19,19,40.46778700,19.48373700,0,25144,24900,0,51594,225
