id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,114,112,40.71000700,19.94577900,2,13418,13133,0,39692,171
2,Dibër,28,28,41.59991200,20.26165100,0,4166,4081,0,37386,57
3,Durrës,210,208,41.33054100,19.46326500,2,20141,19574,0,58823,357
4,Elbasan,82,82,41.11456500,20.08415200,0,16523,16119,0,47086,322
5,Fier,336,336,40.72902000,19.56091000,0,26775,26092,0,46261,347
6,Gjirokastër,95,92,40.07869700,20.13633000,3,11075,10882,0,37940,98
7,Korçe,52,52,40.61812600,20.77752800,0,11350,11143,0,45321,155
8,Kukës,11,11,42.07545200,20.42317600,0,5019,4972,0,39826,36
9,Lezhë,109,109,41.78537300,19.64099400,0,11330,11099,0,42610,122
10,Shkodër,208,207,42.06776800,19.51425000,1,16982,16599,0,46850,175
11,Tiranë,2755,2740,41.33278100,19.81696400,15,126113,121915,0,1368742,1443
12,Vlorë,235,234,40.46778700,19.48373700,1,20919,20461,0,46219,223
