id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,404,393,40.71000700,19.94577900,10,9334,8796,1,26502,134
2,Dibër,77,75,41.59991200,20.26165100,2,3326,3196,0,24291,53
3,Durrës,472,452,41.33054100,19.46326500,16,14690,13925,4,45544,293
4,Elbasan,353,340,41.11456500,20.08415200,11,11980,11336,2,33856,291
5,Fier,853,831,40.72902000,19.56091000,18,17951,16807,4,32959,291
6,Gjirokastër,494,486,40.07869700,20.13633000,7,6761,6189,1,25170,78
7,Korçe,237,227,40.61812600,20.77752800,8,8651,8276,2,32071,138
8,Kukës,72,56,42.07545200,20.42317600,13,4119,4012,3,26751,35
9,Lezhë,180,169,41.78537300,19.64099400,9,8739,8444,2,29560,115
10,Shkodër,438,427,42.06776800,19.51425000,10,12818,12214,1,33653,166
11,Tiranë,4449,4411,41.33278100,19.81696400,31,81030,75361,7,1011905,1220
12,Vlorë,404,394,40.46778700,19.48373700,8,13870,13283,2,30005,183
