id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,94,85,40.71000700,19.94577900,8,6343,6160,1,13889,89
2,Dibër,340,336,41.59991200,20.26165100,4,2480,2093,0,11972,47
3,Durrës,1177,1154,41.33054100,19.46326500,22,10040,8645,1,29194,218
4,Elbasan,237,223,41.11456500,20.08415200,12,8448,7972,2,19592,239
5,Fier,2413,2394,40.72902000,19.56091000,18,11219,8574,1,20112,232
6,Gjirokastër,1168,1158,40.07869700,20.13633000,10,4620,3396,0,13637,56
7,Korçe,727,718,40.61812600,20.77752800,9,6229,5396,0,16853,106
8,Kukës,324,322,42.07545200,20.42317600,2,2793,2436,0,14124,33
9,Lezhë,50,38,41.78537300,19.64099400,11,6001,5863,1,17188,88
10,Shkodër,967,952,42.06776800,19.51425000,14,7079,5986,1,21039,126
11,Tiranë,19823,19751,41.33278100,19.81696400,68,54429,33641,4,391519,965
12,Vlorë,608,593,40.46778700,19.48373700,14,8837,8107,1,18193,122
