id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,472,464,40.71000700,19.94577900,8,7910,7332,0,23802,106
2,Dibër,224,224,41.59991200,20.26165100,0,3040,2766,0,22141,50
3,Durrës,1191,1166,41.33054100,19.46326500,22,12937,11497,3,42894,249
4,Elbasan,642,612,41.11456500,20.08415200,28,10508,9596,2,31156,270
5,Fier,1108,1092,40.72902000,19.56091000,14,14609,13245,2,30259,256
6,Gjirokastër,259,250,40.07869700,20.13633000,9,5704,5377,0,22540,68
7,Korçe,302,288,40.61812600,20.77752800,13,7694,7271,1,29371,121
8,Kukës,305,294,42.07545200,20.42317600,10,3607,3268,1,24056,34
9,Lezhë,562,547,41.78537300,19.64099400,14,7923,7260,1,26860,101
10,Shkodër,1204,1187,42.06776800,19.51425000,17,11687,10325,0,30957,158
11,Tiranë,5501,5437,41.33278100,19.81696400,59,67566,61022,5,855543,1043
12,Vlorë,713,699,40.46778700,19.48373700,11,11911,11053,3,27301,145
