id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,12,12,40.71000700,19.94577900,0,13186,13003,0,37532,171
2,Dibër,0,0,41.59991200,20.26165100,0,4124,4067,0,35261,57
3,Durrës,8,6,41.33054100,19.46326500,2,19713,19348,0,56584,357
4,Elbasan,18,18,41.11456500,20.08415200,0,16350,16010,0,44906,322
5,Fier,27,26,40.72902000,19.56091000,1,25589,25215,0,43899,347
6,Gjirokastër,16,16,40.07869700,20.13633000,0,10805,10693,0,36070,96
7,Korçe,21,21,40.61812600,20.77752800,0,11192,11016,0,43111,155
8,Kukës,3,3,42.07545200,20.42317600,0,4994,4955,0,37691,36
9,Lezhë,0,0,41.78537300,19.64099400,0,11074,10952,0,40450,122
10,Shkodër,10,10,42.06776800,19.51425000,0,16664,16479,0,44690,175
11,Tiranë,198,194,41.33278100,19.81696400,3,120513,118880,1,1325130,1435
12,Vlorë,39,39,40.46778700,19.48373700,0,20116,19856,0,44049,221
