id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,398,389,40.71000700,19.94577900,7,8124,7618,2,24102,108
2,Dibër,190,190,41.59991200,20.26165100,0,3099,2858,0,22441,51
3,Durrës,996,973,41.33054100,19.46326500,20,13229,11973,3,43194,260
4,Elbasan,535,517,41.11456500,20.08415200,16,10700,9891,2,31456,274
5,Fier,975,958,40.72902000,19.56091000,14,15079,13842,3,30559,262
6,Gjirokastër,204,201,40.07869700,20.13633000,2,5803,5531,1,22840,68
7,Korçe,266,258,40.61812600,20.77752800,6,7825,7438,2,29671,121
8,Kukës,248,238,42.07545200,20.42317600,9,3688,3406,1,24356,34
9,Lezhë,408,394,41.78537300,19.64099400,13,8067,7556,1,27160,103
10,Shkodër,911,900,42.06776800,19.51425000,10,11920,10850,1,31257,159
11,Tiranë,4721,4669,41.33278100,19.81696400,44,69028,63229,8,879307,1078
12,Vlorë,584,572,40.46778700,19.48373700,11,12220,11486,1,27601,150
