id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,116,114,40.71000700,19.94577900,2,331,213,0,2594,2
2,Dibër,98,89,41.59991200,20.26165100,8,208,102,1,1677,8
3,Durrës,572,540,41.33054100,19.46326500,25,1698,1080,7,8165,46
4,Elbasan,286,269,41.11456500,20.08415200,17,724,411,0,3636,27
5,Fier,230,216,40.72902000,19.56091000,13,785,533,1,4270,22
6,Gjirokastër,68,66,40.07869700,20.13633000,2,218,146,0,2672,4
7,Korçe,237,213,40.61812600,20.77752800,24,653,397,0,2695,19
8,Kukës,144,139,42.07545200,20.42317600,5,465,310,0,2636,11
9,Lezhë,272,265,41.78537300,19.64099400,7,690,402,0,3639,16
10,Shkodër,386,373,42.06776800,19.51425000,12,978,551,1,5567,41
11,Tiranë,2638,2567,41.33278100,19.81696400,60,6759,3936,11,44275,185
12,Vlorë,187,181,40.46778700,19.48373700,4,456,261,2,3913,8
