id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,357,330,40.71000700,19.94577900,24,5327,4886,3,10849,84
2,Dibër,350,345,41.59991200,20.26165100,4,2390,1994,1,9356,46
3,Durrës,1618,1539,41.33054100,19.46326500,76,9428,7620,3,25320,190
4,Elbasan,545,512,41.11456500,20.08415200,30,7650,6894,3,16000,211
5,Fier,2566,2513,40.72902000,19.56091000,49,10234,7468,4,16562,200
6,Gjirokastër,1223,1206,40.07869700,20.13633000,16,4071,2802,1,11115,46
7,Korçe,846,838,40.61812600,20.77752800,8,5322,4380,0,13585,96
8,Kukës,315,311,42.07545200,20.42317600,4,2495,2147,0,11344,33
9,Lezhë,734,720,41.78537300,19.64099400,13,5523,4704,1,13804,85
10,Shkodër,1295,1267,42.06776800,19.51425000,26,6181,4780,2,17949,106
11,Tiranë,23202,23056,41.33278100,19.81696400,135,51729,27648,11,351941,879
12,Vlorë,1554,1523,40.46778700,19.48373700,29,8142,6487,2,14857,101
