id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,83,79,40.71000700,19.94577900,4,6642,6464,0,16391,95
2,Dibër,47,45,41.59991200,20.26165100,2,2505,2410,0,14388,48
3,Durrës,129,123,41.33054100,19.46326500,5,10226,9866,1,32244,231
4,Elbasan,117,110,41.11456500,20.08415200,6,8684,8318,1,22286,249
5,Fier,195,187,40.72902000,19.56091000,8,11525,11091,0,22792,239
6,Gjirokastër,200,198,40.07869700,20.13633000,2,4852,4590,0,16003,62
7,Korçe,206,202,40.61812600,20.77752800,4,6691,6370,0,19413,115
8,Kukës,48,48,42.07545200,20.42317600,0,2863,2781,0,16506,34
9,Lezhë,100,98,41.78537300,19.64099400,2,6144,5953,0,19884,91
10,Shkodër,268,262,42.06776800,19.51425000,6,7393,6981,0,23801,144
11,Tiranë,6798,6760,41.33278100,19.81696400,33,55291,47500,5,441677,993
12,Vlorë,151,144,40.46778700,19.48373700,7,9074,8798,0,20791,125
