id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,948,924,40.71000700,19.94577900,21,2068,1079,3,5459,41
2,Dibër,410,408,41.59991200,20.26165100,2,850,422,0,4317,18
3,Durrës,1366,1349,41.33054100,19.46326500,14,4154,2671,3,14025,117
4,Elbasan,986,962,41.11456500,20.08415200,22,3038,1952,2,7241,100
5,Fier,1729,1696,40.72902000,19.56091000,27,4210,2392,6,7492,89
6,Gjirokastër,549,536,40.07869700,20.13633000,13,1760,1187,0,5381,24
7,Korçe,1080,1056,40.61812600,20.77752800,22,3060,1915,2,5950,65
8,Kukës,477,466,42.07545200,20.42317600,10,1249,749,1,5889,23
9,Lezhë,934,926,41.78537300,19.64099400,7,2380,1406,1,7014,40
10,Shkodër,1249,1229,42.06776800,19.51425000,18,2992,1678,2,9604,65
11,Tiranë,12646,12463,41.33278100,19.81696400,172,23663,10574,11,150758,443
12,Vlorë,1138,1115,40.46778700,19.48373700,19,2580,1401,4,6983,41
