id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,419,403,40.71000700,19.94577900,16,860,428,0,4269,13
2,Dibër,142,134,41.59991200,20.26165100,7,338,184,1,3127,12
3,Durrës,1170,1141,41.33054100,19.46326500,27,2615,1379,2,11305,66
4,Elbasan,730,684,41.11456500,20.08415200,44,1546,761,2,5541,55
5,Fier,1005,971,40.72902000,19.56091000,33,1910,866,1,6110,39
6,Gjirokastër,392,383,40.07869700,20.13633000,9,644,244,0,4123,8
7,Korçe,819,777,40.61812600,20.77752800,41,1625,760,1,4420,46
8,Kukës,329,309,42.07545200,20.42317600,20,725,378,0,4359,18
9,Lezhë,616,607,41.78537300,19.64099400,8,1200,556,1,5314,28
10,Shkodër,821,808,42.06776800,19.51425000,13,1582,712,0,7678,49
11,Tiranë,6797,6646,41.33278100,19.81696400,143,13200,6138,8,87051,265
12,Vlorë,614,602,40.46778700,19.48373700,12,988,361,0,5453,13
