id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,103,98,40.71000700,19.94577900,5,6609,6413,0,15691,93
2,Dibër,102,100,41.59991200,20.26165100,2,2502,2352,0,13698,48
3,Durrës,304,293,41.33054100,19.46326500,10,10188,9656,1,31544,228
4,Elbasan,129,120,41.11456500,20.08415200,7,8640,8263,2,21586,248
5,Fier,1391,1382,40.72902000,19.56091000,8,11461,9833,1,22092,237
6,Gjirokastër,292,287,40.07869700,20.13633000,5,4812,4460,0,15303,60
7,Korçe,378,374,40.61812600,20.77752800,4,6548,6059,0,18703,111
8,Kukës,115,115,42.07545200,20.42317600,0,2854,2705,0,15806,34
9,Lezhë,70,69,41.78537300,19.64099400,0,6105,5946,1,19134,89
10,Shkodër,512,505,42.06776800,19.51425000,6,7321,6671,1,22851,138
11,Tiranë,15696,15642,41.33278100,19.81696400,50,55046,38367,4,417190,983
12,Vlorë,261,252,40.46778700,19.48373700,9,8999,8613,0,20091,125
