id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,936,913,40.71000700,19.94577900,22,3822,2826,1,8379,60
2,Dibër,355,339,41.59991200,20.26165100,16,2009,1620,0,7034,34
3,Durrës,1737,1692,41.33054100,19.46326500,39,7243,5356,6,20260,150
4,Elbasan,1489,1457,41.11456500,20.08415200,30,5652,4026,2,11400,137
5,Fier,2872,2837,40.72902000,19.56091000,31,7883,4879,4,12159,132
6,Gjirokastër,732,717,40.07869700,20.13633000,14,2663,1898,1,8769,33
7,Korçe,1049,1035,40.61812600,20.77752800,12,4032,2907,2,9474,76
8,Kukës,478,458,42.07545200,20.42317600,18,1995,1486,2,9045,31
9,Lezhë,1149,1122,41.78537300,19.64099400,24,4345,3129,3,10691,67
10,Shkodër,1549,1535,42.06776800,19.51425000,13,4751,3127,1,13674,75
11,Tiranë,19556,19347,41.33278100,19.81696400,197,38448,18245,12,272007,647
12,Vlorë,1650,1617,40.46778700,19.48373700,30,5828,4117,3,11034,61
