id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,84,80,40.71000700,19.94577900,4,6819,6635,0,21952,100
2,Dibër,35,35,41.59991200,20.26165100,0,2548,2465,0,20291,48
3,Durrës,180,174,41.33054100,19.46326500,6,10471,10056,0,41044,235
4,Elbasan,183,180,41.11456500,20.08415200,3,8987,8550,0,29306,254
5,Fier,309,308,40.72902000,19.56091000,1,11887,11336,0,28409,242
6,Gjirokastër,97,97,40.07869700,20.13633000,0,4986,4825,0,21230,64
7,Korçe,68,65,40.61812600,20.77752800,3,6868,6682,0,27421,118
8,Kukës,57,57,42.07545200,20.42317600,0,2959,2868,0,21606,34
9,Lezhë,169,162,41.78537300,19.64099400,7,6398,6137,0,25010,92
10,Shkodër,440,437,42.06776800,19.51425000,3,7977,7390,0,28507,147
11,Tiranë,1078,1064,41.33278100,19.81696400,14,56794,54715,0,676360,1001
12,Vlorë,281,275,40.46778700,19.48373700,6,9453,9041,0,25451,131
