id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,608,571,40.71000700,19.94577900,34,5078,4388,3,10174,82
2,Dibër,364,352,41.59991200,20.26165100,11,2342,1933,1,8744,45
3,Durrës,1682,1599,41.33054100,19.46326500,79,9143,7280,4,24105,181
4,Elbasan,778,692,41.11456500,20.08415200,84,7247,6276,2,14875,193
5,Fier,2566,2491,40.72902000,19.56091000,70,9805,7063,5,15482,176
6,Gjirokastër,1209,1192,40.07869700,20.13633000,16,3816,2565,1,10467,42
7,Korçe,942,930,40.61812600,20.77752800,12,4974,3941,0,12595,91
8,Kukës,328,325,42.07545200,20.42317600,2,2392,2031,1,10759,33
9,Lezhë,793,776,41.78537300,19.64099400,17,5186,4309,0,12949,84
10,Shkodër,1352,1317,42.06776800,19.51425000,34,5778,4332,1,16914,94
11,Tiranë,23425,23227,41.33278100,19.81696400,189,49353,25099,9,333761,829
12,Vlorë,1721,1649,40.46778700,19.48373700,68,7783,5973,4,13912,89
