id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,339,327,40.71000700,19.94577900,10,9949,9469,2,27552,141
2,Dibër,68,68,41.59991200,20.26165100,0,3393,3270,0,25341,55
3,Durrës,340,322,41.33054100,19.46326500,16,15236,14590,2,46594,306
4,Elbasan,274,264,41.11456500,20.08415200,8,12407,11838,2,34906,295
5,Fier,662,640,40.72902000,19.56091000,18,19011,18042,4,34009,307
6,Gjirokastër,542,540,40.07869700,20.13633000,2,7206,6583,0,26220,81
7,Korçe,106,101,40.61812600,20.77752800,5,8949,8698,0,33121,145
8,Kukës,46,33,42.07545200,20.42317600,13,4200,4118,0,27801,36
9,Lezhë,161,152,41.78537300,19.64099400,9,8984,8707,0,30610,116
10,Shkodër,441,432,42.06776800,19.51425000,9,13113,12503,0,34703,169
11,Tiranë,3167,3130,41.33278100,19.81696400,35,85039,80594,2,1054605,1278
12,Vlorë,213,205,40.46778700,19.48373700,7,14415,14016,1,31055,186
