id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,877,842,40.71000700,19.94577900,32,4700,3754,3,9604,69
2,Dibër,368,360,41.59991200,20.26165100,6,2255,1847,2,8219,40
3,Durrës,1664,1579,41.33054100,19.46326500,78,8657,6820,7,23045,173
4,Elbasan,887,802,41.11456500,20.08415200,82,6801,5738,3,13895,176
5,Fier,2641,2560,40.72902000,19.56091000,73,9412,6616,8,14552,155
6,Gjirokastër,1026,1011,40.07869700,20.13633000,14,3427,2361,1,9911,40
7,Korçe,916,906,40.61812600,20.77752800,9,4639,3640,1,11715,83
8,Kukës,335,332,42.07545200,20.42317600,2,2276,1909,1,10254,32
9,Lezhë,819,802,41.78537300,19.64099400,17,4907,4011,0,12219,77
10,Shkodër,1337,1312,42.06776800,19.51425000,24,5396,3971,1,16019,88
11,Tiranë,22853,22641,41.33278100,19.81696400,202,46380,22769,10,316067,758
12,Vlorë,1748,1677,40.46778700,19.48373700,67,7365,5533,4,13081,84
