id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,713,678,40.71000700,19.94577900,32,4919,4126,3,9949,80
2,Dibër,345,337,41.59991200,20.26165100,6,2308,1921,2,8540,42
3,Durrës,1632,1551,41.33054100,19.46326500,75,8950,7141,6,23700,177
4,Elbasan,837,755,41.11456500,20.08415200,78,7085,6062,4,14500,186
5,Fier,2626,2561,40.72902000,19.56091000,58,9701,6909,7,15122,166
6,Gjirokastër,1118,1103,40.07869700,20.13633000,14,3665,2505,1,10251,42
7,Korçe,883,873,40.61812600,20.77752800,9,4814,3844,1,12265,87
8,Kukës,337,334,42.07545200,20.42317600,2,2361,1991,1,10564,33
9,Lezhë,798,781,41.78537300,19.64099400,17,5083,4203,0,12664,82
10,Shkodër,1345,1319,42.06776800,19.51425000,25,5612,4177,1,16569,90
11,Tiranë,23331,23136,41.33278100,19.81696400,182,48352,24217,13,327165,804
12,Vlorë,1827,1755,40.46778700,19.48373700,68,7671,5757,4,13597,87
