id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,433,425,40.71000700,19.94577900,7,7503,6968,1,23202,102
2,Dibër,205,205,41.59991200,20.26165100,0,2884,2629,0,21541,50
3,Durrës,1090,1072,41.33054100,19.46326500,14,12030,10696,4,42294,244
4,Elbasan,637,622,41.11456500,20.08415200,13,9972,9072,2,30556,263
5,Fier,1002,990,40.72902000,19.56091000,10,13524,12273,2,29659,249
6,Gjirokastër,289,281,40.07869700,20.13633000,8,5478,5125,0,22480,64
7,Korçe,299,289,40.61812600,20.77752800,10,7364,6945,0,28671,120
8,Kukës,278,273,42.07545200,20.42317600,5,3351,3039,0,23456,34
9,Lezhë,743,732,41.78537300,19.64099400,10,7526,6688,1,26260,95
10,Shkodër,1601,1590,42.06776800,19.51425000,11,10790,9035,0,30357,154
11,Tiranë,5071,5021,41.33278100,19.81696400,44,63696,57605,6,803100,1020
12,Vlorë,934,919,40.46778700,19.48373700,13,11175,10101,2,26701,140
