id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,202,192,40.71000700,19.94577900,9,8716,8391,1,25602,123
2,Dibër,77,73,41.59991200,20.26165100,3,3248,3119,1,23391,52
3,Durrës,718,703,41.33054100,19.46326500,14,14233,13232,1,44644,283
4,Elbasan,325,312,41.11456500,20.08415200,12,11520,10909,1,32956,286
5,Fier,905,887,40.72902000,19.56091000,17,16947,15762,1,32059,280
6,Gjirokastër,251,242,40.07869700,20.13633000,8,6290,5963,1,24370,76
7,Korçe,181,172,40.61812600,20.77752800,8,8321,8009,1,31171,131
8,Kukës,143,133,42.07545200,20.42317600,9,4022,3844,1,25856,35
9,Lezhë,178,164,41.78537300,19.64099400,13,8485,8193,1,28660,114
10,Shkodër,485,470,42.06776800,19.51425000,13,12552,11903,2,32757,164
11,Tiranë,3793,3761,41.33278100,19.81696400,26,76375,71401,6,966667,1181
12,Vlorë,270,259,40.46778700,19.48373700,10,13164,12717,1,29101,177
