id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,879,874,40.71000700,19.94577900,5,11445,10410,0,31302,156
2,Dibër,267,263,41.59991200,20.26165100,4,3922,3598,0,29091,57
3,Durrës,1632,1619,41.33054100,19.46326500,11,17839,15877,2,50344,330
4,Elbasan,1670,1660,41.11456500,20.08415200,8,14782,12801,2,38666,311
5,Fier,1875,1850,40.72902000,19.56091000,21,22393,20189,4,37759,329
6,Gjirokastër,1135,1125,40.07869700,20.13633000,10,9114,7888,0,29970,91
7,Korçe,868,857,40.61812600,20.77752800,11,10220,9203,0,36871,149
8,Kukës,247,242,42.07545200,20.42317600,5,4575,4292,0,31551,36
9,Lezhë,883,875,41.78537300,19.64099400,8,10167,9167,0,34360,117
10,Shkodër,1563,1557,42.06776800,19.51425000,6,14968,13236,0,38453,169
11,Tiranë,11155,11123,41.33278100,19.81696400,26,105011,92516,6,1208956,1340
12,Vlorë,1419,1414,40.46778700,19.48373700,5,17076,15456,0,37805,201
