id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,58,54,40.71000700,19.94577900,2,116,57,2,1462,1
2,Dibër,35,34,41.59991200,20.26165100,1,81,43,0,633,3
3,Durrës,461,443,41.33054100,19.46326500,15,1102,609,3,5408,32
4,Elbasan,105,100,41.11456500,20.08415200,5,225,111,0,1765,9
5,Fier,159,153,40.72902000,19.56091000,5,381,212,1,2949,10
6,Gjirokastër,42,42,40.07869700,20.13633000,0,92,47,0,1495,3
7,Korçe,141,135,40.61812600,20.77752800,6,265,115,0,1330,9
8,Kukës,113,112,42.07545200,20.42317600,1,276,158,0,1551,5
9,Lezhë,150,148,41.78537300,19.64099400,1,348,192,1,2202,6
10,Shkodër,291,291,42.06776800,19.51425000,0,658,333,0,3649,34
11,Tiranë,1862,1813,41.33278100,19.81696400,44,3844,1867,5,22527,115
12,Vlorë,134,131,40.46778700,19.48373700,3,266,127,0,2490,5
