id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,112,106,40.71000700,19.94577900,5,291,177,1,2412,2
2,Dibër,96,84,41.59991200,20.26165100,12,183,79,0,1517,8
3,Durrës,590,571,41.33054100,19.46326500,15,1626,990,4,7795,46
4,Elbasan,309,292,41.11456500,20.08415200,17,670,335,0,3394,26
5,Fier,259,247,40.72902000,19.56091000,8,715,436,4,4102,20
6,Gjirokastër,76,74,40.07869700,20.13633000,2,194,114,0,2537,4
7,Korçe,246,229,40.61812600,20.77752800,17,597,332,0,2552,19
8,Kukës,155,146,42.07545200,20.42317600,8,445,280,1,2480,10
9,Lezhë,295,295,41.78537300,19.64099400,16,658,347,0,3447,16
10,Shkodër,381,372,42.06776800,19.51425000,7,942,521,2,5313,40
11,Tiranë,2658,2603,41.33278100,19.81696400,50,6394,3559,5,41001,177
12,Vlorë,204,199,40.46778700,19.48373700,4,438,227,1,3773,7
