id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,243,238,40.71000700,19.94577900,5,10206,9816,0,28352,147
2,Dibër,69,69,41.59991200,20.26165100,0,3459,3335,0,26141,55
3,Durrës,343,330,41.33054100,19.46326500,11,15524,14867,2,47394,314
4,Elbasan,294,285,41.11456500,20.08415200,7,12643,12050,2,35706,299
5,Fier,588,566,40.72902000,19.56091000,19,19639,18731,3,34809,320
6,Gjirokastër,244,238,40.07869700,20.13633000,6,7461,7132,0,27020,85
7,Korçe,127,122,40.61812600,20.77752800,5,9112,8838,0,33921,147
8,Kukës,67,60,42.07545200,20.42317600,7,4260,4157,0,28601,36
9,Lezhë,137,126,41.78537300,19.64099400,11,9118,8864,0,31410,117
10,Shkodër,359,351,42.06776800,19.51425000,8,13231,12703,0,35503,169
11,Tiranë,2481,2447,41.33278100,19.81696400,29,87208,83427,5,1087506,1300
12,Vlorë,221,218,40.46778700,19.48373700,3,14755,14343,0,31855,191
