id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,901,877,40.71000700,19.94577900,21,2142,1199,3,5599,42
2,Dibër,426,417,41.59991200,20.26165100,9,918,474,0,4457,18
3,Durrës,1285,1270,41.33054100,19.46326500,12,4271,2869,3,14345,117
4,Elbasan,920,886,41.11456500,20.08415200,32,3133,2109,2,7441,104
5,Fier,1676,1654,40.72902000,19.56091000,19,4365,2595,3,7652,94
6,Gjirokastër,554,544,40.07869700,20.13633000,10,1821,1243,0,5529,24
7,Korçe,1025,1005,40.61812600,20.77752800,18,3123,2031,2,6130,67
8,Kukës,485,477,42.07545200,20.42317600,7,1275,766,1,6069,24
9,Lezhë,884,870,41.78537300,19.64099400,14,2437,1510,0,7214,43
10,Shkodër,1299,1283,42.06776800,19.51425000,16,3150,1784,0,9828,67
11,Tiranë,12937,12784,41.33278100,19.81696400,151,24467,11065,2,157217,465
12,Vlorë,1062,1043,40.46778700,19.48373700,16,2712,1604,3,7163,46
