id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,367,360,40.71000700,19.94577900,6,9183,8683,1,26302,133
2,Dibër,89,87,41.59991200,20.26165100,2,3314,3172,0,24091,53
3,Durrës,441,422,41.33054100,19.46326500,16,14566,13836,3,45344,289
4,Elbasan,334,321,41.11456500,20.08415200,11,11888,11263,2,33656,291
5,Fier,852,833,40.72902000,19.56091000,18,17751,16611,1,32759,288
6,Gjirokastër,414,403,40.07869700,20.13633000,9,6628,6136,2,24970,78
7,Korçe,241,231,40.61812600,20.77752800,8,8603,8224,2,31871,138
8,Kukës,79,67,42.07545200,20.42317600,10,4104,3990,2,26551,35
9,Lezhë,197,186,41.78537300,19.64099400,9,8690,8378,2,29360,115
10,Shkodër,456,443,42.06776800,19.51425000,12,12773,12151,1,33457,166
11,Tiranë,4301,4264,41.33278100,19.81696400,32,80178,74667,5,1002668,1210
12,Vlorë,462,450,40.46778700,19.48373700,11,13762,13118,1,29801,182
