id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,827,812,40.71000700,19.94577900,13,2733,1855,2,6404,51
2,Dibër,528,525,41.59991200,20.26165100,3,1480,930,0,5262,22
3,Durrës,1390,1373,41.33054100,19.46326500,15,5302,3781,2,16185,131
4,Elbasan,966,936,41.11456500,20.08415200,27,3803,2715,3,8591,122
5,Fier,1846,1828,40.72902000,19.56091000,14,5517,3556,4,8572,115
6,Gjirokastër,463,452,40.07869700,20.13633000,10,2079,1587,1,6380,29
7,Korçe,933,914,40.61812600,20.77752800,16,3476,2474,3,7165,69
8,Kukës,371,364,42.07545200,20.42317600,7,1501,1101,0,7104,29
9,Lezhë,1023,1010,41.78537300,19.64099400,13,3194,2120,0,8364,51
10,Shkodër,1388,1371,42.06776800,19.51425000,15,3820,2360,2,11116,72
11,Tiranë,14720,14613,41.33278100,19.81696400,95,29247,14008,12,206368,519
12,Vlorë,1032,1018,40.46778700,19.48373700,12,3842,2759,2,8198,51
