id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,606,584,40.71000700,19.94577900,21,1369,738,1,4864,25
2,Dibër,211,207,41.59991200,20.26165100,4,506,278,0,3722,17
3,Durrës,1360,1321,41.33054100,19.46326500,34,3324,1874,5,12665,90
4,Elbasan,831,782,41.11456500,20.08415200,45,2250,1344,4,6391,75
5,Fier,1455,1418,40.72902000,19.56091000,34,3017,1500,3,6790,62
6,Gjirokastër,534,517,40.07869700,20.13633000,16,1276,728,1,4752,14
7,Korçe,999,968,40.61812600,20.77752800,28,2355,1300,3,5185,56
8,Kukës,409,398,42.07545200,20.42317600,10,973,545,1,5124,19
9,Lezhë,725,716,41.78537300,19.64099400,8,1693,931,1,6164,37
10,Shkodër,892,869,42.06776800,19.51425000,21,2070,1117,2,8630,61
11,Tiranë,9827,9591,41.33278100,19.81696400,222,18476,8305,14,117716,344
12,Vlorë,959,931,40.46778700,19.48373700,24,1705,724,4,6218,22
