id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,215,206,40.71000700,19.94577900,9,512,292,0,3414,5
2,Dibër,91,86,41.59991200,20.26165100,5,251,149,0,2327,11
3,Durrës,700,682,41.33054100,19.46326500,15,1967,1214,3,9305,53
4,Elbasan,302,275,41.11456500,20.08415200,25,935,600,2,4291,33
5,Fier,444,418,40.72902000,19.56091000,21,1171,702,5,4990,25
6,Gjirokastër,86,81,40.07869700,20.13633000,5,283,191,0,3252,6
7,Korçe,432,409,40.61812600,20.77752800,23,985,527,0,3295,26
8,Kukës,176,162,42.07545200,20.42317600,14,530,341,0,3234,13
9,Lezhë,349,343,41.78537300,19.64099400,5,832,462,1,4339,21
10,Shkodër,473,463,42.06776800,19.51425000,9,1162,642,1,6314,47
11,Tiranë,3430,3324,41.33278100,19.81696400,97,8435,4796,9,56523,209
12,Vlorë,270,264,40.46778700,19.48373700,5,588,309,1,4506,9
