id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,918,894,40.71000700,19.94577900,21,2125,1166,3,5564,41
2,Dibër,437,428,41.59991200,20.26165100,9,906,451,0,4422,18
3,Durrës,1310,1295,41.33054100,19.46326500,12,4246,2819,3,14265,117
4,Elbasan,939,899,41.11456500,20.08415200,38,3105,2062,2,7391,104
5,Fier,1700,1670,40.72902000,19.56091000,25,4343,2551,5,7612,92
6,Gjirokastër,552,542,40.07869700,20.13633000,10,1803,1227,0,5492,24
7,Korçe,1056,1036,40.61812600,20.77752800,18,3112,1989,2,6085,67
8,Kukës,488,480,42.07545200,20.42317600,7,1275,764,1,6024,23
9,Lezhë,911,895,41.78537300,19.64099400,15,2420,1468,1,7164,41
10,Shkodër,1317,1300,42.06776800,19.51425000,17,3131,1748,0,9772,66
11,Tiranë,12865,12701,41.33278100,19.81696400,158,24271,10946,6,155315,460
12,Vlorë,1082,1056,40.46778700,19.48373700,22,2688,1561,4,7118,45
