id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,1,1,40.71000700,19.94577900,0,15856,15679,0,45967,176
2,Dibër,0,0,41.59991200,20.26165100,0,4810,4753,0,43661,57
3,Durrës,2,2,41.33054100,19.46326500,0,24219,23851,0,65144,366
4,Elbasan,0,0,41.11456500,20.08415200,0,18441,18116,0,53384,325
5,Fier,9,9,40.72902000,19.56091000,0,33309,32946,0,52566,354
6,Gjirokastër,0,0,40.07869700,20.13633000,0,12882,12779,0,44187,103
7,Korçe,0,0,40.61812600,20.77752800,0,13289,13129,0,51606,160
8,Kukës,0,0,42.07545200,20.42317600,0,5403,5366,0,46091,37
9,Lezhë,0,0,41.78537300,19.64099400,0,12923,12798,0,48875,125
10,Shkodër,1,1,42.06776800,19.51425000,0,19233,19055,0,53161,177
11,Tiranë,99,96,41.33278100,19.81696400,0,147513,145923,3,1427104,1491
12,Vlorë,11,11,40.46778700,19.48373700,0,2534,25109,0,52504,225
