id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,3,2,40.71000700,19.94577900,1,15781,15602,0,44762,176
2,Dibër,5,5,41.59991200,20.26165100,0,4795,4733,0,42456,57
3,Durrës,7,7,41.33054100,19.46326500,0,24130,23757,0,63893,366
4,Elbasan,34,33,41.11456500,20.08415200,1,18421,18062,0,52157,325
5,Fier,20,20,40.72902000,19.56091000,0,33067,32693,0,51331,354
6,Gjirokastër,11,11,40.07869700,20.13633000,0,12730,12618,0,43030,101
7,Korçe,4,4,40.61812600,20.77752800,0,13265,13101,0,50381,160
8,Kukës,1,1,42.07545200,20.42317600,0,5394,5356,0,44886,37
9,Lezhë,11,11,41.78537300,19.64099400,0,12864,12728,0,47680,125
10,Shkodër,16,16,42.06776800,19.51425000,0,19186,18993,0,51950,177
11,Tiranë,213,209,41.33278100,19.81696400,4,146588,144889,0,1442554,1486
12,Vlorë,19,19,40.46778700,19.48373700,0,25105,24861,0,51289,225
