id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,396,386,40.71000700,19.94577900,10,9842,9308,0,27252,138
2,Dibër,67,61,41.59991200,20.26165100,6,3379,3257,0,25041,55
3,Durrës,388,374,41.33054100,19.46326500,12,15111,14420,2,46294,303
4,Elbasan,309,296,41.11456500,20.08415200,11,12329,11726,2,34606,294
5,Fier,699,674,40.72902000,19.56091000,21,18736,17733,4,33709,304
6,Gjirokastër,530,515,40.07869700,20.13633000,15,7099,6489,0,25920,80
7,Korçe,177,172,40.61812600,20.77752800,5,8904,8584,0,32821,143
8,Kukës,49,34,42.07545200,20.42317600,13,4178,4093,2,27501,36
9,Lezhë,152,143,41.78537300,19.64099400,9,8902,8634,0,30310,116
10,Shkodër,477,466,42.06776800,19.51425000,11,13043,12397,0,34403,169
11,Tiranë,3600,3561,41.33278100,19.81696400,36,84153,79280,3,1045524,1273
12,Vlorë,221,214,40.46778700,19.48373700,5,14269,13863,2,30755,185
