id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,84,80,40.71000700,19.94577900,4,6818,6634,0,21902,100
2,Dibër,34,34,41.59991200,20.26165100,0,2547,2465,0,20241,48
3,Durrës,163,157,41.33054100,19.46326500,6,10451,10053,0,40994,235
4,Elbasan,177,174,41.11456500,20.08415200,3,8980,8550,0,29256,253
5,Fier,286,285,40.72902000,19.56091000,1,11862,11334,0,28359,242
6,Gjirokastër,82,82,40.07869700,20.13633000,0,4971,4825,0,21180,64
7,Korçe,53,50,40.61812600,20.77752800,3,6853,6682,0,27371,118
8,Kukës,53,53,42.07545200,20.42317600,0,2955,2868,0,21556,34
9,Lezhë,151,144,41.78537300,19.64099400,7,6378,6135,0,24960,92
10,Shkodër,388,385,42.06776800,19.51425000,3,7917,7382,0,28457,147
11,Tiranë,1067,1053,41.33278100,19.81696400,14,56776,54709,0,674727,1000
12,Vlorë,272,267,40.46778700,19.48373700,5,9439,9036,0,25401,131
