id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,230,220,40.71000700,19.94577900,9,8771,8416,1,25702,125
2,Dibër,83,80,41.59991200,20.26165100,2,3256,3121,1,23491,52
3,Durrës,642,627,41.33054100,19.46326500,14,14258,13331,1,44744,285
4,Elbasan,343,330,41.11456500,20.08415200,12,11575,10946,1,33056,286
5,Fier,887,871,40.72902000,19.56091000,15,17049,15880,1,32159,282
6,Gjirokastër,264,255,40.07869700,20.13633000,8,6334,5994,1,24470,76
7,Korçe,190,181,40.61812600,20.77752800,8,8361,8039,1,31271,132
8,Kukës,125,115,42.07545200,20.42317600,9,4033,3873,1,25956,35
9,Lezhë,190,176,41.78537300,19.64099400,13,8530,8225,1,28760,115
10,Shkodër,504,489,42.06776800,19.51425000,12,12592,11924,3,32857,164
11,Tiranë,3912,3883,41.33278100,19.81696400,25,76876,71780,4,972555,1184
12,Vlorë,322,311,40.46778700,19.48373700,10,13252,12750,1,29201,180
