id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,3,3,40.71000700,19.94577900,0,15807,15628,0,45457,176
2,Dibër,1,1,41.59991200,20.26165100,0,4802,4744,0,43151,57
3,Durrës,1,1,41.33054100,19.46326500,0,24171,23804,0,64608,366
4,Elbasan,0,0,41.11456500,20.08415200,0,18434,18109,0,52854,325
5,Fier,9,9,40.72902000,19.56091000,0,33162,32799,0,52026,354
6,Gjirokastër,8,8,40.07869700,20.13633000,0,12813,12702,0,43677,103
7,Korçe,0,0,40.61812600,20.77752800,0,13276,13116,0,51076,160
8,Kukës,1,1,42.07545200,20.42317600,0,5397,5359,0,45581,37
9,Lezhë,0,0,41.78537300,19.64099400,0,12885,12760,0,48355,125
10,Shkodër,2,2,42.06776800,19.51425000,0,19206,19027,0,52645,177
11,Tiranë,147,143,41.33278100,19.81696400,0,147046,145410,4,1411044,1489
12,Vlorë,3,3,40.46778700,19.48373700,0,25203,24975,0,51984,225
