id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,754,737,40.71000700,19.94577900,15,2486,1684,2,6124,48
2,Dibër,451,448,41.59991200,20.26165100,3,1236,764,0,4982,21
3,Durrës,1203,1186,41.33054100,19.46326500,16,4817,3487,1,15545,127
4,Elbasan,865,833,41.11456500,20.08415200,32,3493,2510,0,8191,118
5,Fier,1715,1692,40.72902000,19.56091000,22,5060,3236,1,8252,109
6,Gjirokastër,454,443,40.07869700,20.13633000,10,2002,1519,1,6084,29
7,Korçe,878,859,40.61812600,20.77752800,16,3338,2393,3,6805,67
8,Kukës,398,391,42.07545200,20.42317600,7,1423,999,0,6744,26
9,Lezhë,942,928,41.78537300,19.64099400,14,2895,1903,0,7964,50
10,Shkodër,1325,1308,42.06776800,19.51425000,17,3562,2166,0,10668,71
11,Tiranë,13753,13657,41.33278100,19.81696400,89,27325,13070,7,183117,502
12,Vlorë,951,933,40.46778700,19.48373700,15,3371,2371,3,7838,49
